pickup_location,day_of_week_pickup_sin,day_of_week_pickup_cos,pickup_time_sin,pickup_time_cos,probability_pickup
100,0.0,1.0,-1.0,-1.8369701987210294e-16,2.2905945472462497
100,0.0,1.0,-0.9659258262890684,-0.2588190451025206,1.9777729114201248
100,0.0,1.0,-0.9659258262890684,0.2588190451025203,2.169933209241213
100,0.0,1.0,-0.8660254037844386,0.5000000000000001,2.008649950728129
100,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1.6949523705244718
100,0.0,1.0,-0.7071067811865477,0.7071067811865474,1.8492280740173
100,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1.7960144530822293
100,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.6738202124165116
100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1.8158326946238914
100,0.0,1.0,-0.2588190451025215,0.965925826289068,1.1828533888098105
100,0.0,1.0,-0.2588190451025208,-0.9659258262890684,1.7181648965290703
100,0.0,1.0,0.0,1.0,0.7285667360122632
100,0.0,1.0,1.2246467991473532e-16,-1.0,1.7025073907806854
100,0.0,1.0,0.2588190451025207,0.9659258262890684,0.42428555786707545
100,0.0,1.0,0.258819045102521,-0.9659258262890682,1.722654111463922
100,0.0,1.0,0.4999999999999999,-0.8660254037844387,1.7806854264754188
100,0.0,1.0,0.4999999999999999,0.8660254037844387,0.29278440819007995
100,0.0,1.0,0.7071067811865476,-0.7071067811865475,1.934523157779481
100,0.0,1.0,0.7071067811865476,0.7071067811865476,0.2171247125807511
100,0.0,1.0,0.8660254037844386,0.5000000000000001,0.27712690244169497
100,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.0153290266068105
100,0.0,1.0,0.9659258262890684,-0.2588190451025206,2.4220956969232454
100,0.0,1.0,0.9659258262890684,0.2588190451025207,1.0175188875506405
100,0.0,1.0,1.0,6.123233995736766e-17,2.308879886127231
100,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210294e-16,2.0068980619730645
100,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,1.6737107193693201
100,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,2.1356618854702725
100,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,2.1969779918975143
100,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1.556224679732837
100,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,1.9931019380269352
100,0.4338837391175582,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,1.8455053104127888
100,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,1.7386400963538815
100,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1.9394503449030986
100,0.4338837391175582,-0.900968867902419,-0.2588190451025215,0.965925826289068,1.8028030220081024
100,0.4338837391175582,-0.900968867902419,-0.2588190451025208,-0.9659258262890684,1.934085185590715
100,0.4338837391175582,-0.900968867902419,0.0,1.0,1.071170480674477
100,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,1.970436877258294
100,0.4338837391175582,-0.900968867902419,0.2588190451025207,0.9659258262890684,0.6857549545603854
100,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,1.9594875725391439
100,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1.9987955764808936
100,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,0.37545165881966497
100,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,2.112668345560057
100,0.4338837391175582,-0.900968867902419,0.7071067811865476,0.7071067811865476,0.20124822073798312
100,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.27000985437424724
100,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,2.2680389795248
100,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025206,2.699113106317749
100,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,1.1047848461622687
100,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,2.6006788568925874
100,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,2.220409503996496
100,0.7818314824680298,0.6234898018587336,-0.9659258262890684,-0.2588190451025206,1.88492280740173
